brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%)
5580,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.01,229,145,124,257.5,116.9,67.2,1.04
5581,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.34,0.01,229,145,124,249.5,114.6,66.8,0.98
5582,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.09,154,137,103,182.7,124.0,67.6,0.79
5583,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.49,0.12,229,140,115,237.7,119.9,67.3,0.98
5584,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.17,0.01,222,189,147,167.5,115.8,65.7,0.65
5585,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.01,229,189,140,256.9,124.3,65.7,1.08
5586,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.29,0.09,185,152,119,242.4,123.8,66.5,1.02
5587,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.25,0.01,229,145,124,222.0,117.7,64.8,0.87
5588,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.7,0.01,229,178,149,254.5,116.6,62.8,0.96
5589,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.08,0.01,229,206,156,200.2,115.3,66.7,0.79
5590,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.49,0.01,194,155,102,254.6,125.5,67.6,1.11
5591,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.19,0.01,229,201,145,238.8,122.6,65.4,0.98
5592,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.41,0.01,222,171,134,247.1,125.8,67.5,1.08
5593,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.32,0.11,229,145,124,240.3,119.2,62.2,0.91
5594,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.32,0.12,222,171,134,252.9,124.1,63.2,1.02
5595,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.11,0.01,229,206,156,262.1,125.2,64.4,1.08
5596,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.01,229,178,149,243.1,122.1,68.1,1.04
5597,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.12,0.14,229,206,156,260.1,118.3,63.4,1.0
5598,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.22,0.14,229,178,149,175.1,122.2,63.3,0.69
5599,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.09,154,137,103,149.5,123.9,64.9,0.62
5600,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.28,0.01,229,140,115,261.7,125.9,62.5,1.06
5601,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.24,0.12,154,137,103,248.7,119.6,67.2,1.03
5602,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.13,0.13,185,152,119,250.9,124.7,65.3,1.05
5603,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.01,229,140,115,260.2,115.1,68.0,1.04
5604,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.6,0.01,229,201,145,251.8,119.3,66.9,1.03
5605,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.17,0.01,154,137,103,240.6,117.4,63.0,0.91
5606,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.01,229,145,124,260.4,122.1,65.4,1.07
5607,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.2,0.14,222,171,134,242.7,117.5,62.9,0.92
5608,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.0,0.01,229,206,156,260.7,123.1,65.6,1.08
5609,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.14,0.14,229,206,156,254.9,121.5,63.4,1.01
5610,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.13,154,137,103,244.6,125.3,64.6,1.02
5611,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.14,0.1,185,152,119,256.1,123.1,63.1,1.02
5612,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.46,0.01,229,201,145,165.5,117.7,64.6,0.65
5613,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.08,229,145,124,190.1,116.1,67.0,0.76
5614,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.31,0.13,229,206,156,256.2,114.9,64.9,0.98
5615,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.06,0.01,229,189,140,239.9,123.8,63.8,0.97
5616,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.16,0.01,229,201,145,256.7,121.5,66.0,1.06
5617,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.26,0.01,229,140,115,246.9,116.3,64.0,0.94
5618,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.44,0.15,194,155,102,259.4,117.4,64.7,1.01
5619,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.08,0.01,229,178,149,206.0,124.3,67.8,0.89
5620,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.43,0.01,229,206,156,258.2,122.0,65.5,1.06
5621,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.8,0.14,229,140,115,255.7,116.5,67.5,1.03
5622,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.16,0.01,229,189,140,243.9,117.6,67.4,0.99
5623,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.18,0.01,222,189,147,251.6,119.6,67.2,1.04
5624,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.6,0.01,229,145,124,246.7,123.4,64.4,1.01
5625,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.2,0.01,229,178,149,239.7,119.8,64.3,0.95
5626,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.06,0.01,229,178,149,240.0,122.9,62.3,0.94
5627,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.14,229,140,115,246.9,120.8,63.7,0.97
5628,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.35,0.01,229,145,124,154.0,116.7,63.8,0.59
5629,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.17,0.01,154,137,103,130.4,121.6,62.1,0.5
5630,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.18,0.01,229,145,124,239.9,114.3,61.9,0.87
5631,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.1,229,178,149,258.3,120.9,63.0,1.01
5632,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.4,0.12,222,189,147,256.8,114.7,67.0,1.01
5633,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.43,0.01,194,155,102,254.3,121.5,62.7,0.99
5634,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.25,0.09,229,145,124,215.0,118.1,67.7,0.88
5635,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.27,0.01,222,171,134,255.3,120.9,64.4,1.02
5636,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.49,0.1,194,155,102,135.5,119.1,63.7,0.53
5637,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.0,0.01,185,152,119,245.9,120.3,67.1,1.02
5638,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.47,0.01,229,201,145,247.6,116.6,68.2,1.01
5639,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.18,0.01,229,206,156,261.9,116.8,62.1,0.97
5640,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.18,0.01,229,201,145,157.7,115.1,64.6,0.6
5641,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.33,0.01,185,152,119,140.8,123.2,66.5,0.59
5642,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.35,0.01,222,189,147,175.1,117.0,63.1,0.66
5643,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.33,0.11,229,189,140,249.3,124.9,65.6,1.05
5644,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.33,0.01,229,140,115,222.9,120.2,64.2,0.88
5645,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.47,0.01,229,206,156,255.2,124.1,66.4,1.08
5646,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.4,0.01,222,189,147,250.8,122.0,65.2,1.02
5647,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.01,185,152,119,262.1,117.4,68.0,1.07
5648,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.7,0.01,229,201,145,256.5,116.9,64.6,0.99
5649,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.39,0.01,154,137,103,259.9,123.8,63.7,1.05
5650,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.09,0.01,229,145,124,241.1,125.2,65.6,1.02
5651,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.15,229,201,145,244.6,123.4,65.2,1.01
5652,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.09,229,206,156,257.3,121.8,66.4,1.07
5653,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.01,154,137,103,255.8,124.4,65.0,1.06
5654,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.2,0.01,229,206,156,247.2,119.5,65.8,1.0
5655,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.15,0.01,222,171,134,261.9,119.0,68.0,1.09
5656,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.49,0.01,194,155,102,245.3,122.2,67.8,1.04
5657,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.45,0.01,229,189,140,251.1,121.2,67.8,1.06
5658,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.37,0.01,154,137,103,125.4,114.5,68.2,0.5
5659,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.28,0.01,229,201,145,254.6,122.7,67.1,1.07
5660,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.4,0.13,229,140,115,169.6,115.7,63.7,0.64
5661,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.32,0.01,229,178,149,163.2,121.4,64.9,0.66
5662,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.4,0.01,229,145,124,249.2,122.2,66.6,1.04
5663,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.16,0.13,229,145,124,253.6,116.1,67.9,1.03
5664,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.01,154,137,103,245.2,120.3,66.8,1.01
5665,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.25,0.01,229,189,140,258.1,124.8,64.4,1.06
5666,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.19,0.01,229,145,124,255.1,122.1,64.4,1.03
5667,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.05,0.01,222,189,147,257.5,116.4,66.2,1.02
5668,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.24,0.01,229,145,124,241.6,115.6,66.8,0.96
5669,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.01,229,206,156,248.5,115.2,62.9,0.92
5670,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.36,0.15,229,206,156,250.5,120.3,65.7,1.02
5671,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.19,0.08,229,201,145,238.0,116.6,67.5,0.96
5672,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.07,0.01,194,155,102,163.0,125.4,66.6,0.7
5673,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.11,229,140,115,257.1,123.7,66.1,1.08
5674,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.45,0.01,194,155,102,258.9,124.0,67.6,1.11
5675,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.9,0.01,154,137,103,241.0,115.5,66.0,0.94
5676,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.31,0.01,222,171,134,254.2,119.7,66.5,1.04
5677,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.01,229,178,149,245.9,116.3,62.9,0.92
5678,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.05,0.09,185,152,119,148.5,115.9,65.2,0.58
5679,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.48,0.01,154,137,103,176.9,120.5,65.1,0.71
5680,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.01,229,206,156,240.6,115.5,64.2,0.91
5681,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.25,0.01,229,189,140,221.8,125.5,62.6,0.89
5682,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.32,0.01,229,189,140,260.6,115.2,65.5,1.01
5683,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.15,0.01,194,155,102,244.7,125.3,67.6,1.06
5684,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.7,0.01,229,145,124,259.6,120.7,66.7,1.07
5685,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.01,229,206,156,261.0,119.0,63.9,1.02
5686,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.01,229,206,156,254.4,115.3,68.1,1.02
5687,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.45,0.01,222,189,147,130.8,117.8,67.3,0.53
5688,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.01,222,171,134,213.2,125.3,67.2,0.92
5689,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.11,0.01,229,178,149,261.9,122.2,63.2,1.04
5690,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.19,0.01,222,171,134,260.9,116.2,62.1,0.97
5691,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.36,0.11,229,140,115,259.8,117.8,62.4,0.98
5692,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.17,0.01,154,137,103,254.9,116.2,64.2,0.98
5693,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.28,0.13,229,206,156,261.4,124.8,67.2,1.12
5694,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.42,0.01,229,189,140,254.5,124.3,63.9,1.04
5695,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.39,0.09,194,155,102,255.0,121.3,67.7,1.07
5696,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.13,0.12,229,140,115,138.6,114.1,61.8,0.5
5697,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.33,0.01,229,189,140,243.6,119.5,63.8,0.95
5698,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.1,222,171,134,261.0,114.3,66.8,1.02
5699,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.14,0.01,229,189,140,156.1,118.5,67.0,0.64
5700,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.47,0.12,229,140,115,259.8,115.4,68.2,1.05
5701,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.01,229,206,156,260.8,116.5,62.9,0.98
5702,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.21,0.01,229,145,124,209.2,116.5,63.6,0.79
5703,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.44,0.08,229,189,140,261.1,119.7,63.5,1.02
5704,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.2,0.09,229,178,149,254.9,114.3,62.2,0.93
5705,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.44,0.08,229,178,149,258.8,116.0,64.1,0.99
5706,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.28,0.01,229,178,149,242.9,117.8,64.7,0.95
5707,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.23,0.01,185,152,119,244.4,118.6,65.2,0.97
5708,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.37,0.11,229,145,124,247.7,115.2,67.4,0.99
5709,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.29,0.01,222,189,147,254.4,117.9,65.0,1.0
5710,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.13,0.09,154,137,103,251.5,122.8,66.0,1.05
5711,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.22,0.01,229,189,140,239.2,114.7,63.0,0.89
5712,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.27,0.01,185,152,119,261.2,117.7,67.9,1.07
5713,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.8,0.01,229,140,115,244.0,121.7,66.3,1.01
5714,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.2,0.01,194,155,102,249.4,119.2,67.7,1.03
5715,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.46,0.01,229,178,149,258.7,115.6,68.0,1.04
5716,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.01,229,178,149,238.5,125.7,62.8,0.97
5717,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.22,0.09,185,152,119,238.9,115.1,62.4,0.88
5718,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.28,0.09,229,201,145,259.1,117.8,63.4,0.99
5719,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.47,0.01,154,137,103,244.9,123.9,64.0,1.0
5720,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.16,0.01,229,201,145,247.7,123.0,67.9,1.06
5721,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.01,154,137,103,238.5,116.9,65.5,0.94
5722,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.19,0.11,185,152,119,256.3,114.9,66.4,1.0
5723,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.42,0.01,229,189,140,244.6,124.8,63.4,0.99
5724,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.15,0.01,229,140,115,205.5,118.3,64.9,0.81
5725,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.45,0.01,229,201,145,253.7,122.4,64.6,1.03
5726,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.32,0.01,185,152,119,255.3,115.0,63.2,0.95
5727,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.36,0.12,185,152,119,247.7,117.7,67.9,1.02
5728,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.18,0.08,194,155,102,249.1,120.6,67.6,1.04
5729,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.36,0.08,229,178,149,215.2,125.0,62.6,0.86
5730,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.01,229,201,145,243.6,117.8,62.8,0.92
5731,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.4,0.01,229,140,115,247.3,123.8,65.6,1.03
5732,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.16,0.01,229,140,115,131.4,117.0,65.3,0.51
5733,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.07,0.01,154,137,103,237.9,115.8,62.4,0.88
5734,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.26,0.14,229,140,115,161.8,118.8,64.2,0.63
5735,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.34,0.01,194,155,102,136.6,122.6,67.7,0.58
5736,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.08,0.09,229,178,149,242.7,117.3,65.6,0.96
5737,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.01,194,155,102,240.4,117.4,63.3,0.92
5738,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.18,0.01,222,189,147,253.2,118.2,65.5,1.01
5739,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.39,0.14,194,155,102,253.9,116.0,62.0,0.94
5740,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.19,0.01,222,189,147,251.4,114.7,63.6,0.94
5741,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.01,229,189,140,240.2,120.2,62.8,0.93
5742,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.19,0.01,222,171,134,254.6,114.3,65.0,0.97
5743,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.07,229,140,115,244.5,123.8,62.7,0.97
5744,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.31,0.01,222,189,147,256.1,121.4,68.0,1.08
5745,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.13,0.1,229,189,140,256.4,124.4,64.6,1.06
5746,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.4,0.01,222,189,147,258.2,120.8,65.3,1.04
5747,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.41,0.12,229,145,124,254.1,125.9,62.4,1.02
5748,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.18,0.11,229,189,140,252.9,120.5,68.2,1.07
5749,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.37,0.01,154,137,103,255.4,121.6,64.5,1.03
5750,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.01,185,152,119,256.5,114.8,63.6,0.96
5751,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.32,0.13,229,140,115,238.3,119.0,67.4,0.98
5752,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.43,0.14,229,206,156,261.3,117.0,62.3,0.98
5753,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.33,0.01,229,178,149,142.8,123.5,66.1,0.6
5754,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.48,0.01,229,206,156,246.0,123.4,66.7,1.04
5755,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.48,0.01,154,137,103,257.9,125.8,64.4,1.07
5756,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.35,0.01,229,201,145,238.2,118.7,64.5,0.94
5757,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.37,0.01,229,201,145,256.8,117.0,67.3,1.04
5758,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.26,0.01,229,178,149,252.6,116.8,62.0,0.94
5759,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.7,0.08,222,189,147,248.8,114.8,62.5,0.92
5760,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.14,0.01,194,155,102,242.1,114.3,67.6,0.96
5761,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.4,0.01,229,178,149,223.1,119.3,65.6,0.9
5762,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.28,0.01,185,152,119,246.6,115.7,63.7,0.93
5763,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.34,0.01,222,171,134,258.4,123.9,67.4,1.11
5764,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.48,0.01,222,171,134,259.7,117.4,63.0,0.99
5765,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.01,222,171,134,247.8,119.2,62.2,0.94
5766,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.01,194,155,102,148.5,115.2,65.3,0.57
5767,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.47,0.01,185,152,119,260.6,116.0,65.1,1.01
5768,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.01,222,189,147,240.8,118.4,63.7,0.93
5769,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.06,0.01,194,155,102,254.3,122.6,67.3,1.08
5770,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.44,0.01,229,189,140,244.8,117.2,66.3,0.98
5771,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.01,229,145,124,255.2,116.8,63.2,0.97
5772,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.14,0.01,185,152,119,248.5,120.9,65.4,1.01
5773,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.14,194,155,102,248.3,119.3,63.9,0.97
5774,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.37,0.15,229,201,145,259.5,116.6,67.3,1.04
5775,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.4,0.01,229,189,140,255.9,118.6,65.8,1.02
5776,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.23,0.01,222,189,147,241.0,122.2,64.7,0.98
5777,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.2,0.01,222,171,134,161.0,125.8,67.5,0.7
5778,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.09,0.01,222,189,147,260.8,123.8,63.8,1.06
5779,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.35,0.01,154,137,103,231.1,117.4,67.4,0.94
5780,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.43,0.01,229,189,140,241.2,119.5,68.0,1.01
5781,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.34,0.01,154,137,103,258.2,118.7,64.6,1.02
5782,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.19,0.09,229,206,156,241.6,116.4,66.8,0.96
5783,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.38,0.01,229,178,149,254.2,125.4,68.1,1.11
5784,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.17,0.01,222,171,134,241.9,122.7,62.7,0.95
5785,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.21,0.01,222,189,147,210.6,114.8,61.9,0.77
5786,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.6,0.13,229,201,145,204.5,124.7,68.0,0.89
5787,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.09,0.01,229,189,140,246.4,121.1,66.7,1.02
5788,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.14,0.01,185,152,119,251.3,123.0,66.8,1.06
5789,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.16,0.01,222,171,134,255.2,120.6,66.4,1.05
5790,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.25,0.01,229,206,156,246.4,120.9,62.9,0.96
5791,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.1,229,145,124,242.8,117.3,65.8,0.96
5792,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.27,0.01,194,155,102,258.4,123.9,67.8,1.11
